"","DATE","OBS","TIME","LOCATION","SNAME","SEX","AGE.CLASS","TOTAL","Face","Head","UpperBack","MidBack","LowerBack","Ventrum","Cape","Shoulder","UpperArmElbow","Forearm","WristHand","Flank","Hip","HindLeg","ThighKnee","LowerLeg","AnkleFoot","Hindquarter","ProximalTail","MidTail","DistalTail","newdate","month","yr","dy","newage"
"2292","11/10/19","NRR","11:20:10 AM","ROAD CLIFF","THR","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2293","11/10/19","NRR","10:59:52 AM","ROAD CLIFF","TIP","F","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2294","11/10/19","NRR","11:00:05 AM","ROAD CLIFF","TOB","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2295","11/10/19","NRR","10:38:28 AM","ROAD CLIFF","TOP","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2296","11/10/19","NRR","10:28:39 AM","ROAD CLIFF","TRE","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2297","11/10/19","NRR","10:22:53 AM","ROAD CLIFF","TRI","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2298","11/10/19","OMB","13:38:58 pm","TUSSOCKS","BIN","F","A",16,0,0,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2299","11/10/19","OMB","13:39:30 pm","TUSSOCKS","BLU","F","BRI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2300","11/10/19","OMB","15:18:06 pm","TUSSOCKS","IDA","F","A",11,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2301","11/10/19","OMB","15:19:05 pm","TUSSOCKS","IDY","M","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2302","11/10/19","OMB","14:59:14 pm","TUSSOCKS","PAM","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2303","11/10/19","OMB","14:39:31 pm","TUSSOCKS","PEA","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2304","11/10/19","OMB","14:39:22 pm","TUSSOCKS","PEP","F","A",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2305","11/10/19","NRR","13:38:49 pm","TUSSOCKS","RAB","M","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2306","11/10/19","NRR","13:38:39 pm","TUSSOCKS","RAM","F","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2307","11/10/19","NRR","14:37:45 pm","TUSSOCKS","RIQ","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2308","11/10/19","NRR","14:37:20 pm","TUSSOCKS","RIZ","F","A",3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2309","11/10/19","NRR","14:57:43 pm","TUSSOCKS","RWA","F","A",13,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2310","11/10/19","OMB","14:18:10 pm","WALDEN POND","BAB","F","A",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2311","11/10/19","OMB","14:18:34 pm","WALDEN POND","BAI","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2312","11/10/19","NRR","11:39:03 AM","WALDEN POND","CEP","M","A",9,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Large"
"2313","11/10/19","NRR","12:59:01 PM","WALDEN POND","GID","M","A",7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Large"
"2314","11/10/19","OMB","13:17:29 pm","WALDEN POND","MAN","M","A",10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Large"
"2315","11/10/19","OMB","13:58:59 pm","WALDEN POND","PEG","F","BRI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2316","11/10/19","OMB","13:59:39 pm","WALDEN POND","PEN","F","A",5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2317","11/10/19","NRR","13:19:23 pm","WALDEN POND","RAF","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2318","11/10/19","NRR","13:19:32 pm","WALDEN POND","RAT","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2319","11/10/19","NRR","13:58:44 pm","WALDEN POND","REN","F","A",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2320","11/10/19","NRR","13:59:20 pm","WALDEN POND","REN","F","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2321","11/10/19","NRR","14:17:25 pm","WALDEN POND","RHE","F","A",11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2019-10-11,"10","2019",11,"Medium"
"2322","11/10/19","NRR","14:18:14 pm","WALDEN POND","RHU","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Very small"
"2323","11/10/19","OMB","12:52:59 PM","WALDEN POND","YOK","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-11,"10","2019",11,"Large"
"2324","11/11/17","CMM","13:56:53 pm","BERINGEA","ANT","M","BRI",4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2017-11-11,"11","2017",11,"Very small"
"2325","11/11/17","CMM","13:40:00 pm","BERINGEA","ARW","F","BRI",9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,2,0,0,0,2017-11-11,"11","2017",11,"Very small"
"2326","11/11/17","CMM","13:18:33 pm","BERINGEA","HAD","F","BRI",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017-11-11,"11","2017",11,"Very small"
"2327","11/11/17","CMM","12:48:36 PM","BERINGEA","HAZ","F","BLI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2017-11-11,"11","2017",11,"Very small"
"2328","11/11/17","CMM","12:47:54 PM","BERINGEA","HER","F","MJ",11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,2017-11-11,"11","2017",11,"Small"
"2329","11/11/17","CMM","15:17:02 pm","BERINGEA","HIC","M","SJ",16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,5,1,0,0,2017-11-11,"11","2017",11,"Small"
"2330","11/11/17","CMM","12:58:38 PM","BERINGEA","HIG","F","BRI",11,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,4,0,0,1,0,0,2017-11-11,"11","2017",11,"Very small"
"2331","11/11/17","CMM","15:39:28 pm","BERINGEA","HOB","M","SJ",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2332","11/11/17","CMM","14:55:52 pm","BERINGEA","MER","F","SJ",17,0,0,0,0,0,5,0,0,0,1,0,0,0,0,4,4,0,3,0,0,0,2017-11-11,"11","2017",11,"Small"
"2333","11/11/17","CMM","12:52:01 PM","BERINGEA","ZYG","F","SJ",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,2017-11-11,"11","2017",11,"Small"
"2334","11/11/17","CMM","10:55:54 AM","BUS STOP","LUX","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Very small"
"2335","11/11/17","CMM","8:11:14 AM","ROAD CLIFF","LAD","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2336","11/11/17","CMM","8:26:58 AM","ROAD CLIFF","LAP","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Very small"
"2337","11/11/17","CMM","9:16:49 AM","ROAD CLIFF","LEN","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2338","11/11/17","CMM","8:58:59 AM","ROAD CLIFF","LEO","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2339","11/11/17","CMM","16:33:26 pm","SOUTH BERINGEA","ZYG","F","SJ",13,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2340","11/11/17","CMM","9:36:20 AM","WALDEN POND","LLA","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2341","11/11/17","CMM","9:58:14 AM","WALDEN POND","LOB","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2342","11/11/17","CMM","10:17:22 AM","WALDEN POND","LUC","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Small"
"2343","11/11/17","CMM","10:38:49 AM","WALDEN POND","LUN","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-11,"11","2017",11,"Very small"
"2344","11/12/17","IRF","8:41:44 AM","MAIN ROAD","BHA","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Large"
"2345","11/12/17","IRF","9:03:13 AM","MAIN ROAD","SAH","F","A",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"2346","11/12/17","IRF","9:33:20 AM","MAIN ROAD","SEN","F","A",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"2347","11/12/17","IRF","9:52:00 AM","MAIN ROAD","SEQ","F","A",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"2348","11/12/17","IRF","10:06:44 AM","MAIN ROAD","SIN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"2349","11/12/17","IRF","8:09:43 AM","ROAD CLIFF","GIR","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"2350","11/12/17","IRF","10:28:40 AM","RUNWAY","SOM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-11,"12","2017",11,"Medium"
"2351","11/12/18","RAS","13:39:46 pm","LOWER PIT","EDN","F","A",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2352","11/12/18","RAS","14:00:08 pm","LOWER PIT","EGG","F","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018-12-11,"12","2018",11,"Medium"
"2353","11/12/18","RAS","13:02:18 pm","LOWER PIT","LOG","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Large"
"2354","11/12/18","ZLP","13:39:56 pm","LOWER PIT","PEN","F","A",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2355","11/12/18","ZLP","12:43:18 PM","LOWER PIT/ NADA","LAP","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2356","11/12/18","ZLP","12:43:06 PM","LOWER PIT/ NADA","LOX","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2357","11/12/18","ZLP","13:11:30 pm","LOWER PIT/ NADA","PAL","M","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Very small"
"2358","11/12/18","ZLP","13:11:18 pm","LOWER PIT/ NADA","PAM","F","A",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2359","11/12/18","ZLP","13:13:38 pm","LOWER PIT/ NADA","YOK","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Large"
"2360","11/12/18","RAS","13:29:47 pm","NADA","BOW","M","A",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Large"
"2361","11/12/18","RAS","10:07:00 AM","NADA","CED","M","A",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Large"
"2362","11/12/18","ZLP","10:27:11 AM","NADA","DAE","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2363","11/12/18","ZLP","9:57:56 AM","NADA","JOK","M","A",5,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Large"
"2364","11/12/18","ZLP","10:28:20 AM","NADA","LAD","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2365","11/12/18","ZLP","10:03:49 AM","NADA","LAK","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2366","11/12/18","ZLP","10:24:17 AM","NADA","LAM","F","A",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2367","11/12/18","ZLP","10:57:53 AM","NADA","LEA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Medium"
"2368","11/12/18","ZLP","10:03:01 AM","NADA","LEO","M","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2369","11/12/18","ZLP","10:01:31 AM","NADA","LLA","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2370","11/12/18","ZLP","10:01:21 AM","NADA","LOB","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2371","11/12/18","ZLP","10:08:00 AM","NADA","LOL","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2372","11/12/18","ZLP","10:58:03 AM","NADA","LOV","F","BLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Very small"
"2373","11/12/18","ZLP","10:02:54 AM","NADA","LUN","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-11,"12","2018",11,"Small"
"2374","12/1/18","IRF","9:16:13 AM","NORWAY","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,"1","2018",12,"Medium"
"2375","12/2/18","IRF","10:24:16 AM","HYENA ALLEY","LAM","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"2376","12/2/18","IRF","10:16:38 AM","HYENA ALLEY","LEA","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"2377","12/2/18","IRF","11:22:27 AM","PATH TO BERINGEA","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-02-12,"2","2018",12,"Medium"
"2378","12/6/18","CMM","11:36:19 AM","BUS STOP","LES","F","BLI",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2379","12/6/18","CMM","12:15:41 PM","FRAGGLE ROCK","LEM","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2380","12/6/18","CMM","11:56:18 AM","FRAGGLE ROCK","LEO","M","SJ",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2381","12/6/18","CMM","15:42:30 pm","IBIS FLATS","BLA","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2382","12/6/18","CMM","15:24:18 pm","IBIS FLATS","BUT","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2383","12/6/18","CMM","16:55:47 pm","IBIS FLATS","LOL","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2384","12/6/18","CMM","14:40:25 pm","IBIS FLATS","OCE","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2385","12/6/18","CMM","15:00:27 pm","IBIS FLATS","ODI","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2386","12/6/18","CMM","13:36:36 pm","IBIS FLATS","PIE","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2387","12/6/18","CMM","16:04:19 pm","IBIS FLATS","TAR","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2388","12/6/18","CMM","16:20:48 pm","IBIS FLATS","THU","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2389","12/6/18","CMM","16:35:29 pm","IBIS FLATS","TOF","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2390","12/6/18","CMM","16:55:19 pm","IBIS FLATS","TYB","M","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2391","12/6/18","CMM","11:42:15 AM","MAIN ROAD","LOR","F","A",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2018-06-12,"6","2018",12,"Medium"
"2392","12/6/18","CMM","12:35:54 PM","MONOLITH","LAP","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2393","12/6/18","CMM","13:01:31 pm","MONOLITH","SAV","F","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2394","12/6/18","CMM","13:15:38 pm","MONOLITH","SOC","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2395","12/6/18","CMM","10:30:32 AM","NORWAY","DAE","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2396","12/6/18","CMM","10:26:36 AM","NORWAY","JOK","M","A",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Large"
"2397","12/6/18","CMM","10:45:37 AM","NORWAY","LAD","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2398","12/6/18","CMM","10:22:17 AM","NORWAY","LLA","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2399","12/6/18","CMM","11:15:36 AM","NORWAY","LOB","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2400","12/6/18","CMM","9:55:17 AM","NORWAY","LUC","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2401","12/6/18","CMM","9:41:14 AM","NORWAY","LUN","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2402","12/6/18","CMM","11:00:53 AM","NORWAY","LUX","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2403","12/6/18","CMM","8:25:18 AM","ROAD CLIFF","R2D","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2404","12/6/18","CMM","8:47:59 AM","ROAD CLIFF","ROB","M","MJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2405","12/6/18","CMM","8:14:17 AM","ROAD CLIFF","ROX","F","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2406","12/6/18","CMM","13:58:29 pm","RUNWAY","OCT","M","SJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Small"
"2407","12/6/18","CMM","14:22:14 pm","RUNWAY","ORY","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-12,"6","2018",12,"Very small"
"2408","12/6/19","NRR","15:46:33 pm","IBIS FLATS","BOW","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Large"
"2409","12/6/19","NRR","15:45:36 pm","IBIS FLATS","EDN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2410","12/6/19","OMB","16:02:48 pm","IBIS FLATS","EGG","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2411","12/6/19","NRR","14:28:03 pm","IBIS FLATS","HAN","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2412","12/6/19","OMB","14:38:39 pm","IBIS FLATS","HIL","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2413","12/6/19","OMB","14:38:56 pm","IBIS FLATS","HIT","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Very small"
"2414","12/6/19","NRR","14:28:36 pm","IBIS FLATS","HOA","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Very small"
"2415","12/6/19","OMB","14:59:43 pm","IBIS FLATS","HUC","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2416","12/6/19","OMB","15:00:41 pm","IBIS FLATS","HUR","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Very small"
"2417","12/6/19","OMB","13:57:02 pm","IBIS FLATS","MAE","F","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Very small"
"2418","12/6/19","OMB","13:56:48 pm","IBIS FLATS","MOS","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2419","12/6/19","OMB","16:45:01 pm","IBIS FLATS","OCE","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2420","12/6/19","OMB","16:42:12 pm","IBIS FLATS","OHE","M","BRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Very small"
"2421","12/6/19","OMB","16:41:59 pm","IBIS FLATS","OPH","F","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Medium"
"2422","12/6/19","NRR","13:41:04 pm","IBIS FLATS","SHA","M","A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-12,"6","2019",12,"Large"
