DATE,OBS,TIME,LOCATION,SNAME,SEX,AGE CLASS,TOTAL,Face,Head,UpperBack,MidBack,LowerBack,Ventrum,Cape,Shoulder,UpperArmElbow,Forearm,WristHand,Flank,Hip,HindLeg,ThighKnee,LowerLeg,AnkleFoot,Hindquarter,ProximalTail,MidTail,DistalTail
27/3/2018,BL,10:57:59 AM,INSANITY CLIFF,WAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/3/2018,BL,10:57:59 AM,INSANITY CLIFF,WAS,F,A,0,,,,,,,,,,,,,,,,,,,,,
28/4/2018,BL,8:44:34 AM,OZ,LOG,M,A,0,,,,,,,,,,,,,,,,,,,,,
29/4/2018,BL,9:18:25 AM,INSANITY CLIFF,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
29/4/2018,BL,9:40:50 AM,INSANITY CLIFF,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
29/4/2018,BL,9:40:58 AM,INSANITY CLIFF,CEP,M,A,0,,,,,,,,,,,,,,,,,,,,,
29/4/2018,BL,9:04:27 AM,INSANITY CLIFF,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
29/4/2018,BL,9:41:04 AM,INSANITY CLIFF,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,RAS,9:20:13 AM,NORWAY,TED,M,A,0,,,,,,,,,,,,,,,,,,,,,
5/9/18,RAS,9:28:04 AM,NORWAY,WYA,M,A,12,,,,,,,12,,,,,,,,,,,,,,
5/9/18,RAS,13:09:48 pm,RUNWAY,CEP,M,A,35,,,,,,,35,,,,,,,,,,,,,,
22/5/2018,BL,13:03:33 pm,MAIN ROAD,SAH,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,14:27:39 pm,RUNWAY,CED,M,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,13:48:04 pm,RUNWAY,SEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,13:48:15 pm,RUNWAY,SEQ,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,14:09:56 pm,RUNWAY,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,14:21:29 pm,RUNWAY,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,14:45:58 pm,RUNWAY,SPR,F,A,0,,,,,,,,,,,,,,,,,,,,,
22/5/2018,BL,15:01:10 pm,RUNWAY,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,11:38:25 AM,CAMP ROAD,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,15:17:50 pm,IBIS FLATS,CED,M,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,11:38:54 AM,MAIN ROAD,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,11:39:00 AM,MAIN ROAD,RIZ,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,9:53:11 AM,ROAD CLIFF,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,12:16:52 PM,RUNWAY,RUN,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,12:16:59 PM,RUNWAY,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,11:38:40 AM,TUSSOCKS,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/5/2018,BL,11:38:47 AM,TUSSOCKS,REN,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,12:19:34 PM,MAIN ROAD,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,12:19:40 PM,MAIN ROAD,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,12:06:00 PM,MAIN ROAD,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,13:16:00 pm,MAIN ROAD,RIZ,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,8:56:24 AM,ROAD CLIFF,BAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,9:18:44 AM,ROAD CLIFF,BAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,8:55:38 AM,ROAD CLIFF,HAN,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,8:35:52 AM,ROAD CLIFF,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,8:15:46 AM,ROAD CLIFF,HUC,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,8:56:01 AM,ROAD CLIFF,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,8:56:12 AM,ROAD CLIFF,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,9:18:38 AM,ROAD CLIFF,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,10:18:21 AM,WALDEN POND,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,10:18:29 AM,WALDEN POND,PEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,10:18:13 AM,WALDEN POND,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
27/5/2018,BL,13:07:05 pm,WALDEN POND,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
7/9/18,RAS,13:47:52 pm,PIT,CEP,M,A,12,,,,,2,,5,,,,,,,,4,,,,1,,
7/9/18,RAS,14:03:33 pm,PIT,THR,F,A,7,,,,,,1,,,1,,,,,,,,,4,1,,
7/9/18,RAS,14:37:55 pm,PIT,TIP,F,A,10,,,,,,,,,1,,,1,,,,1,,6,1,,
7/9/18,RAS,11:31:44 AM,RANCH DRESSING,LAK,F,A,1,,,,,,,,1,,,,,,,,,,,,,
7/9/18,RAS,11:47:25 AM,RANCH DRESSING,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
7/9/18,RAS,9:34:09 AM,ROAD CLIFF,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
7/9/18,RAS,9:38:11 AM,ROAD CLIFF,BLA,M,MJ,1,,,1,,,,,,,,,,,,,,,,,,
7/9/18,RAS,9:24:59 AM,ROAD CLIFF,MAN,M,A,2,,,,,,,2,,,,,,,,,,,,,,
8/6/18,RAS,13:08:55 pm,MAIN ROAD,BOW,M,A,1,,,,,,,1,,,,,,,,,,,,,,
8/6/18,RAS,14:08:44 pm,RANCH DRESSING,EGG,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,11:46:32 AM,ROAD CLIFF,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,12:16:57 PM,ROAD CLIFF,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,8:50:05 AM,ROAD CLIFF,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,9:06:35 AM,ROAD CLIFF,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,9:13:15 AM,ROAD CLIFF,LAM,F,A,3,,2,1,,,,,,,,,,,,,,,,,,
8/6/18,RAS,9:51:30 AM,ROAD CLIFF,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,10:19:13 AM,ROAD CLIFF,LOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,10:36:35 AM,ROAD CLIFF,LOX,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/6/18,RAS,11:26:41 AM,ROAD CLIFF,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
8/7/18,RAS,15:11:51 pm,IBIS FLATS,LOX,F,A,1,,,,,,,,,,,,,,,1,,,,,,
8/7/18,RAS,13:26:39 pm,RUNWAY,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
8/7/18,RAS,13:38:58 pm,RUNWAY,LAK,F,A,1,,,,,,,,1,,,,,,,,,,,,,
8/7/18,RAS,14:03:31 pm,RUNWAY,LAM,F,A,3,,,,,,,,,,1,,1,,,,1,,,,,
8/7/18,RAS,14:36:10 pm,RUNWAY,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/7/18,RAS,10:36:44 AM,TUSSOCKS,TOP,F,A,1,,,,,,,,,,1,,,,,,,,,,,
8/7/18,RAS,10:54:55 AM,TUSSOCKS,TRI,F,A,1,,,,,,1,,,,,,,,,,,,,,,
8/7/18,RAS,9:42:08 AM,WALDEN POND,CEP,M,A,1,,,,,1,,,,,,,,,,,,,,,,
8/7/18,RAS,9:47:21 AM,WALDEN POND,THR,F,A,2,,,,,,,,,1,,,,,,,,,,,,
8/7/18,RAS,10:09:23 AM,WALDEN POND,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/9/18,RAS,10:22:30 AM,CAMP ROAD,HUC,F,A,2,,,,,,,,,,,,,,,,2,,,,,
8/9/18,RAS,10:07:27 AM,ROAD CLIFF,HIL,F,A,2,,,,,,,,,,,,1,,,1,,,,,,
8/9/18,RAS,11:18:00 AM,RUNWAY,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
8/9/18,RAS,11:28:19 AM,RUNWAY,TIP,F,A,2,,,,,,,,,,,,,,,,1,,1,,,
8/9/18,RAS,11:29:09 AM,RUNWAY,TOF,F,SJ,1,,1,,,,,,,,,,,,,,,,,,,
8/9/18,RAS,11:38:03 AM,RUNWAY,TOP,F,A,3,,,,,1,,,,,2,,,,,,,,,,,
8/9/18,RAS,12:02:34 PM,RUNWAY,TRI,F,A,4,,,,,,,,,,1,,,,,,1,,1,1,,
10/8/18,ZLP,15:17:19 pm,BERINGEA,BOW,M,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,15:36:27 pm,BERINGEA,DWA,M,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,16:20:54 pm,BERINGEA,EDN,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,16:38:49 pm,BERINGEA,EGG,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,15:56:39 pm,BERINGEA,LOG,M,A,2,,,,,,,2,,,,,,,,,,,,,,
10/8/18,ZLP,14:20:47 pm,BERINGEA,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,10:56:09 AM,MAIN ROAD,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,9:59:19 AM,MAIN ROAD,RIZ ,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,10:17:35 AM,MAIN ROAD,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,10:39:58 AM,MAIN ROAD,YOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,8:29:12 AM,NORWAY,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,8:37:42 AM,NORWAY,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,8:58:56 AM,NORWAY,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,9:18:53 AM,NORWAY,REN,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,9:36:20 AM,NORWAY,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,12:56:54 PM,PATH TO FLATS,HAN,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,13:21:35 pm,PATH TO FLATS,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,13:38:59 pm,PATH TO FLATS,HUC,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,13:56:56 pm,PATH TO FLATS,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,11:16:24 AM,WAREDA HUT,PEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
10/8/18,ZLP,11:36:13 AM,WAREDA HUT,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,9:15:27 AM,ROAD CLIFF,BOW,M,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,9:19:37 AM,ROAD CLIFF,DWA,M,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,9:55:24 AM,ROAD CLIFF,LOG,M,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,14:23:20 pm,WALDEN POND,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,14:41:18 pm,WALDEN POND,HUC,F,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,13:41:17 pm,WALDEN POND,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,15:05:03 pm,WALDEN POND,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,15:31:09 pm,WALDEN POND,RAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,15:41:42 pm,WALDEN POND,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
12/8/18,ZLP,13:23:36 pm,WALDEN POND,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,10:37:20 AM,CAMP ROAD,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,15:17:23 pm,IBIS FLATS,CEP,M,A,2,,,,1,1,,,,,,,,,,,,,,,,
15/08/2018,ZLP,15:37:06 pm,IBIS FLATS,DWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,14:42:47 pm,IBIS FLATS,EGG,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,15:36:08 pm,IBIS FLATS,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,15:37:29 pm,IBIS FLATS,THU,F,SJ,1,,,,1,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,15:36:28 pm,IBIS FLATS,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,16:16:38 pm,IBIS FLATS,TOP,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,16:53:47 pm,IBIS FLATS,TRI,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,16:17:11 pm,IBIS FLATS,TYB,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,11:41:59 AM,MAIN ROAD,YOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,10:18:12 AM,ROAD CLIFF,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,10:07:20 AM,ROAD CLIFF,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,13:23:04 pm,RUNWAY,BOW,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,13:41:58 pm,RUNWAY,DWA,M,A,1,,,,,,,,,,1,,,,,,,,,,,
15/08/2018,ZLP,14:22:01 pm,RUNWAY,EDN,F,A,5,,,,,,,,,4,,,1,,,,,,,,,
15/08/2018,ZLP,14:03:43 pm,RUNWAY,LOG,M,A,4,,,,,,,4,,,,,,,,,,,,,,
15/08/2018,ZLP,12:05:14 PM,RUNWAY,PAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,12:22:21 PM,RUNWAY,PEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,ZLP,12:41:04 PM,RUNWAY,PEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
16/08/2018,ZLP,10:04:58 AM,NORWAY,DWA,M,A,0,,,,,,,,,,,,,,,,,,,,,
16/08/2018,ZLP,10:04:47 AM,NORWAY,LOG,M,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,11:55:44 AM,NORWAY,BOW,M,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,10:11:57 AM,NORWAY,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,10:36:33 AM,NORWAY,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,10:12:14 AM,NORWAY,LES,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,10:12:05 AM,NORWAY,LOL,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,10:36:42 AM,NORWAY,LUN,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,12:37:06 PM,TUSSOCKS,EDN,F,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,12:58:11 PM,TUSSOCKS,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,13:26:07 pm,WALDEN POND,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,13:39:47 pm,WALDEN POND,BIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
18/08/2018,ZLP,12:23:03 PM,WALDEN POND,EGG,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,13:19:26 pm,DARJEELING,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,12:58:49 PM,DARJEELING,SEN,F,A,1,,,,,,,,1,,,,,,,,,,,,,
21/08/2018,ZLP,13:18:07 pm,DARJEELING,SEQ,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,13:36:49 pm,DARJEELING,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,13:57:47 pm,DARJEELING,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,15:17:37 pm,OZ,CED,M,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,15:36:57 pm,OZ,SAH,F,A,2,,,,2,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,14:18:07 pm,OZ,SPR,F,A,2,,,,,,,,,,,,,,,,,2,,,,
21/08/2018,ZLP,14:41:53 pm,OZ,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
21/08/2018,ZLP,14:56:34 pm,OZ,SYB,F,A,1,,,,,,,,,,,,,,,,1,,,,,
22/08/2018,ZLP,14:41:24 pm,FIRE SWAMP,ALC,F,BLI,5,,,2,2,,,,,,,,1,,,,,,,,,
22/08/2018,ZLP,14:58:15 pm,FIRE SWAMP,ANT,M,SJ,15,,,,,,5,,,4,,,3,,,,3,,,,,
22/08/2018,ZLP,14:18:25 pm,FIRE SWAMP,ANU,F,A,29,1,,,,,,,,3,1,,,,,10,13,,1,,,
22/08/2018,ZLP,14:38:52 pm,FIRE SWAMP,AUT,F,A,66,,,,,,,,,20,6,,10,,,,30,,,,,
22/08/2018,ZLP,13:17:30 pm,SOUTHERN FLATS,ACO,F,A,5,,,,1,,,,,,1,,,,,,3,,,,,
22/08/2018,ZLP,13:02:15 pm,SOUTHERN FLATS,DAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
22/08/2018,ZLP,13:55:57 pm,WOLF LODGE,ABU,M,SJ,2,,,,1,,,,,,,,,,,,,,,1,,
22/08/2018,ZLP,13:26:06 pm,WOLF LODGE,ACH,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
22/08/2018,ZLP,13:37:00 pm,WOLF LODGE,AMB,F,A,1,,,,,,,,,1,,,,,,,,,,,,
22/08/2018,ZLP,13:59:27 pm,WOLF LODGE,ANG,F,A,11,,,,,,,,,,3,,1,,,,7,,,,,
22/08/2018,ZLP,13:43:14 pm,WOLF LODGE,AVA,F,MJ,3,,,,,,,,,,,,,,,,2,,,1,,
24/08/2018,ZLP,12:17:21 PM,CAMP ROAD,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,12:38:21 PM,CAMP ROAD,WYA,M,A,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,10:21:14 AM,ROAD CLIFF,P=N,M,A,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,11:04:43 AM,ROAD CLIFF,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,11:20:04 AM,ROAD CLIFF,REN,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,10:39:09 AM,ROAD CLIFF,RHE,F,A,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,10:35:09 AM,ROAD CLIFF,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
24/08/2018,ZLP,10:02:39 AM,ROAD CLIFF,TED,M,A,2,,,,,,,2,,,,,,,,,,,,,,
25/08/2018,ZLP,13:43:27 pm,TUSSOCKS,TED,M,A,0,,,,,,,,,,,,,,,,,,,,,
25/08/2018,ZLP,14:01:28 pm,TUSSOCKS,WYA,M,A,0,,,,,,,,,,,,,,,,,,,,,
1/3/18,IRF,10:20:57 AM,HILLS INLAND SOUTH,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/3/18,IRF,9:01:22 AM,HYENA ALLEY,PTO,M,A,0,,,,,,,,,,,,,,,,,,,,,
1/3/18,IRF,9:01:08 AM,MAIN ROAD,TSE,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/3/18,IRF,8:22:25 AM,NORWAY,THR,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/3/18,IRF,9:45:12 AM,PATH TO BERINGEA,TOP,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/3/18,IRF,9:32:21 AM,PATH TO BERINGEA,TRO,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,9:27:44 AM,CRAIG CLIFF,ZYG,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,10:36:41 AM,CYPRESS PATH,HIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,10:16:29 AM,CYPRESS PATH,HOB,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,10:50:59 AM,CYPRESS PATH,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,11:16:47 AM,CYPRESS PATH,RWA,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,14:57:20 pm,CYPRESS SWAMP,GIA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,13:56:03 pm,CYPRESS SWAMP,TAR,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,13:55:51 pm,CYPRESS SWAMP,THI,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,14:22:17 pm,CYPRESS SWAMP,VIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,11:36:03 AM,EUCALYPTUS FOREST,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,11:55:20 AM,EUCALYPTUS FOREST,ROX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,12:50:22 PM,FIRE SWAMP,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,13:22:11 pm,LODGE,THU,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,12:46:52 PM,LODGE,TYB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,9:51:38 AM,OZ,MER,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/4/18,CMM,17:05:47 pm,TUSSOCKS,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,10:55:51 AM,HYENA HILL,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,12:55:00 PM,INLAND SOUTH,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,13:16:06 pm,INLAND SOUTH,ODI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,13:35:58 pm,INLAND SOUTH,ORY,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,13:55:53 pm,INLAND SOUTH,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,14:15:48 pm,INLAND SOUTH,ROX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,8:15:58 AM,NORWAY,DAE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,7:56:33 AM,NORWAY,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,8:37:43 AM,NORWAY,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,9:19:54 AM,NORWAY,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,9:02:32 AM,NORWAY,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,9:35:40 AM,NORWAY,LES,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,10:16:41 AM,NORWAY,LLA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,9:58:46 AM,NORWAY,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,10:38:09 AM,NORWAY,LUC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,15:37:18 pm,OZ,CEP,M,A,1,,,,,,,1,,,,,,,,,,,,,,
1/7/18,CMM,16:17:47 pm,OZ,LOL,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,15:56:16 pm,OZ,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,15:37:28 pm,OZ,TAR,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,12:24:08 PM,PATH TO BERINGEA,OPH,F,A,2,,1,,1,,,,,,,,,,,,,,,,,
1/7/18,CMM,12:24:46 PM,PATH TO BERINGEA,QUE,M,A,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,11:55:43 AM,PATH TO BERINGEA,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,11:15:44 AM,WAREDA HUT,LUN,F,BRI,1,,,,,,,,,,,,,,,1,,,,,,
1/7/18,CMM,11:36:28 AM,WAREDA HUT,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,15:16:02 pm,YELLOWSTONE,THU,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,14:56:44 pm,YELLOWSTONE,TOF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/7/18,CMM,14:59:45 pm,YELLOWSTONE,TYB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
1/9/19,NRR,16:00:58 pm,IBIS FLATS,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/9/19,NRR,16:18:00 pm,IBIS FLATS,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/9/19,NRR,15:21:32 pm,MAIN ROAD,SAG,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
1/9/19,NRR,13:17:23 pm,MAIN ROAD,SAH,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/9/19,NRR,13:37:42 pm,MAIN ROAD,SAV,F,A,0,,,,,,,,,,,,,,,,,,,,,
1/9/19,NRR,13:58:49 pm,MAIN ROAD,SEN,F,A,1,,1,,,,,,,,,,,,,,,,,,,
